m,x,y,z,vx,vy,vz
0.0066896,-0.8379,8.90247,-3.41455,0.17839000000000002,-0.8028689999999999,0.194332
0.0066896,-0.701625,9.05541,-3.19081,0.265745,-0.401964,1.29047
0.0066896,-0.9434680000000001,9.159889999999999,-3.32101,1.02298,-0.39266999999999996,-0.559851
0.0066896,-0.789454,9.33201,-3.15433,0.388219,-0.45301499999999995,0.0668622
0.0066896,-0.910806,9.26723,-3.15516,0.535429,0.31703899999999996,0.176291
0.0066896,-0.611272,9.03939,-3.1385099999999997,-0.335361,-0.712795,0.0417994
0.0066896,-0.821738,8.96205,-3.4153800000000003,0.911825,-0.09406030000000001,0.35428699999999996
0.0066896,-0.805474,8.92071,-3.0428,-0.307079,-0.49955299999999997,0.508313
0.0066896,-0.977391,8.94162,-3.25546,0.694463,0.26495,0.234029
0.0066896,-0.793151,8.92658,-3.14653,-0.08303289999999999,-0.739459,1.06132
0.0066896,-0.6742199999999999,8.99574,-3.3443199999999997,0.486206,-0.489199,1.05366
0.0066896,-0.947586,9.066419999999999,-3.1158200000000003,0.262678,0.169122,-0.726233
0.0066896,-0.792984,8.923060000000001,-3.12566,-0.5697909999999999,-0.799565,0.5274300000000001
0.0066896,-0.9618190000000001,9.20402,-3.3363199999999997,0.5964119999999999,-0.8332379999999999,-0.622962
0.0066896,-0.6540239999999999,9.253160000000001,-3.2930800000000002,0.664489,-0.737192,-0.052487099999999995
0.0066896,-0.697553,9.055010000000001,-3.17097,0.74473,-0.428782,1.1699899999999999
0.0066896,-0.8663850000000001,9.22921,-3.3419300000000005,1.2021899999999999,0.00886551,0.21238400000000002
0.0066896,-0.558982,9.14708,-3.20444,0.190295,-0.7777890000000001,0.249813
0.0066896,-0.789556,8.94335,-3.27448,0.668192,-0.201627,1.20899
0.0066896,-0.686738,9.01724,-3.13725,0.181423,-0.93214,1.06044
0.0066896,-1.04865,9.02398,-3.15355,-0.0412602,-0.255798,-0.5741850000000001
0.0066896,-0.927909,9.04045,-3.11401,-0.5012840000000001,-0.562433,-0.717625
0.0066896,-0.8247620000000001,8.97049,-3.3946400000000003,0.971636,-0.947081,0.55442
0.0066896,-0.858826,9.2409,-3.3388699999999996,1.28314,-0.707285,0.10869200000000001
0.0066896,-0.8830620000000001,8.95975,-3.21412,-0.664702,-0.0885513,1.01001
0.0066896,-0.7666310000000001,8.98376,-3.38021,0.287711,-1.50795,0.275654
0.0066896,-0.628174,9.24962,-3.15948,0.30927899999999997,0.00660872,0.479537
0.0066896,-0.700959,9.02771,-3.35985,0.699221,-1.43003,0.23406999999999997
0.0066896,-0.56076,9.111989999999999,-3.31618,0.287321,-0.6762520000000001,0.782899
0.0066896,-0.760479,8.91602,-3.12973,-0.247615,-0.498963,1.09348
0.0066896,-0.7451840000000001,8.89223,-3.25771,-0.409655,-0.889336,0.81484
0.0066896,-0.772429,9.009,-3.31284,-0.494741,-1.46733,0.628147
0.0066896,-0.965907,9.077919999999999,-3.3693199999999996,0.45169,-0.638758,-0.899708
0.0066896,-0.680057,9.00729,-3.1109299999999998,-0.649243,-0.9778629999999999,0.0738889
0.0066896,-0.704192,9.014339999999999,-3.00699,-0.34878899999999996,-0.147998,0.565577
0.0066896,-0.8188449999999999,9.31896,-3.07795,-0.0753804,-0.264859,-0.223045
0.0066896,-0.583206,9.04466,-3.30061,0.22920700000000002,-1.25505,0.346496
0.0066896,-0.9827389999999999,9.22766,-3.02475,0.296315,-0.2203,-0.355119
0.0066896,-0.6974229999999999,8.97863,-3.18794,-0.484781,-1.14326,0.823947
0.0066896,-0.690994,8.9059,-3.25834,0.0388398,-0.49976099999999996,1.16245
0.0066896,-0.755233,9.12383,-3.20912,-0.181564,-1.74715,-0.12616
0.0066896,-0.707904,9.04111,-3.36715,0.996339,-0.6013649999999999,1.0724799999999999
0.0066896,-0.646205,8.98757,-3.26085,0.223523,-0.409832,1.2817399999999999
0.0066896,-0.917069,9.20271,-3.17707,0.743741,0.6489090000000001,-0.27220700000000003
0.0066896,-0.896783,9.12566,-3.38332,1.36501,-0.382996,-0.36324
0.0066896,-0.8454219999999999,9.14304,-3.4811300000000003,1.17174,-0.42811099999999996,0.0641265
0.0066896,-0.6628149999999999,9.26626,-3.3898,0.882433,-0.339371,0.426634
0.0066896,-0.561423,9.061910000000001,-3.3495699999999995,0.38968800000000003,-0.487176,0.907004
0.0066896,-0.8308620000000001,9.194139999999999,-3.47646,0.983549,-0.8964030000000001,0.388387
0.0066896,-0.696911,9.0872,-3.01654,-0.37248400000000004,-0.832982,0.585536
0.0066896,-0.983266,9.15066,-3.07654,0.400901,0.517744,-0.238914
0.0066896,-0.928737,9.301969999999999,-3.0579,-0.2229,-0.25393499999999997,-0.211088
0.0066896,-0.634126,9.25608,-3.33144,0.752849,-0.9193120000000001,0.404138
0.0066896,-0.707711,8.96532,-3.36519,0.40919099999999997,-0.9408290000000001,1.13535
0.0066896,-0.656863,9.23622,-3.2496400000000003,0.953358,-0.95939,0.508143
0.0066896,-1.02531,9.04908,-3.21882,-0.0404344,-0.780007,-0.9084399999999999
0.0066896,-0.9128850000000001,8.91151,-3.2385200000000003,0.46380699999999997,0.630784,0.598082
0.0066896,-0.729956,9.24512,-3.3787300000000005,0.850144,-1.15611,-0.190727
0.0066896,-0.805211,9.30707,-3.3668,0.390254,-0.709741,-0.710196
0.0066896,-0.934424,9.119589999999999,-3.4205300000000003,0.9587479999999999,-0.659866,-0.665795
0.0066896,-0.926084,9.17435,-3.40823,1.0514,-0.24973499999999998,-0.621289
0.0066896,-0.729707,9.327689999999999,-3.35785,0.939111,-0.6459550000000001,0.253905
0.0066896,-0.667916,8.904689999999999,-3.3022199999999997,0.375274,-0.689154,1.1140700000000001
0.0066896,-0.972599,9.00298,-3.06019,0.09812799999999999,0.40668499999999996,-0.45975200000000005
0.0066896,-0.800092,8.92845,-3.5065699999999995,0.7793859999999999,-0.23928899999999997,0.204343
0.0066896,-0.7426729999999999,8.89574,-3.30871,-0.233498,-0.695936,1.14307
0.0066896,-1.0886200000000001,9.201319999999999,-3.24684,0.560361,-0.00697815,-0.554812
0.0066896,-0.7506970000000001,9.28391,-3.34954,1.10067,-0.749333,0.5788949999999999
0.0066896,-1.03185,9.137310000000001,-3.33414,0.694389,-0.493755,-0.8246959999999999
0.0066896,-0.793578,9.14611,-3.07875,-0.494543,-1.39449,-0.12449400000000001
0.0066896,-0.9529219999999999,9.0416,-3.4268099999999997,1.08188,0.213579,0.0890009
0.0066896,-0.7066560000000001,8.996319999999999,-3.2809199999999996,0.802725,-1.20661,1.0991799999999998
0.0066896,-0.906917,9.07996,-3.4891099999999997,0.8509059999999999,-0.649533,-0.497175
0.0066896,-0.843828,9.258230000000001,-3.12187,0.561891,0.388548,-0.529012
0.0066896,-1.05159,8.999360000000001,-3.26818,0.07638589999999999,0.607827,-0.00959012
0.0066896,-0.853512,9.19168,-3.48535,1.17562,-0.22929499999999997,-0.0388907
0.0066896,-0.60651,8.90325,-3.14142,-0.412862,-0.7107100000000001,0.616112
0.0066896,-1.0763,9.159510000000001,-3.17579,1.06315,-0.00474712,-0.20605
0.0066896,-0.953428,9.10331,-3.4445900000000003,1.08605,-0.7397630000000001,-0.369464
0.0066896,-0.9513790000000001,9.12765,-3.45709,1.0340200000000002,-0.793151,-0.370371
0.0066896,-0.8219799999999999,8.9401,-3.04318,-0.651766,0.082045,-0.30591
0.0066896,-0.654112,8.94149,-3.21367,0.011573100000000001,-0.8589459999999999,1.23472
0.0066896,-1.03682,9.0665,-3.4210000000000003,0.437184,-0.348614,-0.728028
0.0066896,-1.0174,9.05963,-3.28625,0.8908360000000001,0.665288,0.0295855
0.0066896,-0.6211899999999999,9.04433,-3.4066,0.754401,-1.2914700000000001,0.164207
0.0066896,-0.9594790000000001,9.35632,-3.32208,0.7014319999999999,-0.449427,-0.513134
0.0066896,-0.680782,9.06958,-3.3539800000000004,1.07854,-1.4229,0.21205100000000002
0.0066896,-0.907292,9.147730000000001,-3.46026,1.11897,-1.04105,-0.17189400000000002
0.0066896,-0.8250629999999999,9.35543,-3.4566,0.568096,-0.944526,-0.0794922
0.0066896,-0.9507209999999999,9.0893,-3.02196,-0.599599,0.25088699999999997,-0.262054
0.0066896,-0.7098300000000001,9.2275,-3.44171,0.501518,-1.39666,-0.00323738
0.0066896,-0.5972109999999999,9.04946,-3.25831,0.742915,-0.8553569999999999,1.12626
0.0066896,-0.9388770000000001,9.178460000000001,-3.44003,0.48175,-0.963083,-0.814882
0.0066896,-0.682841,8.84256,-3.2526900000000003,-0.181896,-0.867159,0.9476379999999999
0.0066896,-0.920444,8.99334,-3.03665,-0.732062,-0.227086,-0.5158739999999999
0.0066896,-0.979663,9.09024,-3.2922,-0.214854,-1.59035,-0.535267
0.0066896,-0.672249,8.97755,-3.4377,0.13768699999999998,-1.23502,0.814048
0.0066896,-0.9750540000000001,9.15263,-3.36211,1.37839,-0.284184,-0.44518500000000005
0.0066896,-1.0878700000000001,8.916889999999999,-3.20212,-0.24291500000000002,0.24961799999999998,0.32971999999999996
0.0066896,-0.839773,9.19252,-3.17905,0.586305,-0.279406,-1.2759200000000002
0.0066896,-0.564275,9.08474,-3.32401,1.1111,-0.63664,0.6297159999999999
0.0066896,-1.02952,9.25328,-3.36196,0.583488,-0.293935,-0.786401
0.0066896,-0.599141,8.990969999999999,-3.17627,-0.0108015,-0.570403,1.26253
0.0066896,-0.763283,9.16184,-3.4176699999999998,1.43971,-0.357037,-0.318409
0.0066896,-0.640932,8.84858,-3.3122599999999998,-0.365556,-1.04326,0.36489699999999997
0.0066896,-0.930373,8.9266,-3.0126,-0.735061,-0.2121,-0.0229107
0.0066896,-0.908898,8.9377,-3.1720900000000003,-0.62629,-1.00121,-0.726234
0.0066896,-0.730874,8.854280000000001,-3.26207,-0.618215,-0.7311949999999999,0.8568979999999999
0.0066896,-0.799796,9.08436,-2.91351,0.051744399999999996,0.349445,0.157841
0.0066896,-0.7983060000000001,8.84654,-3.2294,-0.5784050000000001,-0.256344,1.00426
0.0066896,-1.1056700000000002,9.12641,-3.08432,0.612741,0.35287199999999996,-0.14363499999999998
0.0066896,-1.02583,8.90846,-3.15291,-0.302059,0.46188,0.08110260000000001
0.0066896,-0.985066,9.0934,-3.0396400000000003,0.54372,0.410554,-0.605938
0.0066896,-0.847485,9.079889999999999,-2.99369,-0.85746,-0.356673,-0.33229000000000003
0.0066896,-0.9749200000000001,9.32006,-3.3218099999999997,1.0062200000000001,-0.886532,-0.355971
0.0066896,-0.913784,8.876610000000001,-3.41781,-0.036725,0.15748199999999998,0.8782979999999999
0.0066896,-1.05562,9.23937,-3.3647,0.9030440000000001,0.105518,-0.400122
0.0066896,-0.992662,9.2221,-3.1448099999999997,0.0916058,0.745265,-0.321902
0.0066896,-1.05407,9.06615,-3.1998,-0.258424,0.171994,-0.857181
0.0066896,-1.03731,9.141589999999999,-3.04617,-0.360942,-0.320325,-0.7273729999999999
0.0066896,-0.711775,9.10699,-3.51891,1.1895200000000001,-0.69326,0.169658
0.0066896,-1.05736,9.265830000000001,-3.3867800000000003,0.302661,-0.6724289999999999,-0.7406229999999999
0.0066896,-0.733105,8.932730000000001,-3.05079,-0.113267,0.0614065,1.2026299999999999
0.0066896,-1.16194,9.23547,-3.35063,0.558344,-0.172533,-0.36786399999999997
0.0066896,-0.62912,9.08457,-3.4715,1.03946,-0.84419,0.598884
0.0066896,-1.01799,8.8603,-3.19006,-0.261148,0.349208,-0.144257
0.0066896,-0.7688699999999999,8.9079,-3.07365,-0.8845930000000001,-0.937198,0.311931
0.0066896,-1.03993,9.21289,-3.20954,-0.153745,0.336271,-0.76846
0.0066896,-0.9668709999999999,9.14295,-3.2713799999999997,0.531086,-0.9426760000000001,-1.22771
0.0066896,-1.0273299999999999,9.04542,-3.0460000000000003,-0.448413,0.165746,-0.5484319999999999
0.0066896,-1.04217,9.09871,-3.09518,0.434428,0.634391,-0.422234
0.0066896,-1.00823,9.21458,-3.31742,0.8535879999999999,-0.0185791,-0.9055620000000001
0.0066896,-0.622694,8.913789999999999,-3.4347300000000005,0.513223,-0.654917,0.99756
0.0066896,-1.0964200000000002,9.1621,-3.38206,0.32966,0.17721900000000002,-0.6423979999999999
0.0066896,-0.8730459999999999,8.77315,-3.4227199999999995,0.623256,-0.32410500000000003,0.529231
0.0066896,-0.774921,8.9254,-3.04077,-0.733002,0.164693,0.663586
0.0066896,-0.923686,8.75848,-3.17872,-0.4501,-0.0605871,0.165325
0.0066896,-0.9803459999999999,9.0833,-3.52031,1.1183299999999998,-0.17539000000000002,0.32647800000000005
0.0066896,-1.11109,9.13437,-3.21874,-0.104718,-0.44261000000000006,-0.91643
0.0066896,-1.09107,9.227039999999999,-3.26097,0.71017,0.205879,-0.601329
0.0066896,-0.537,9.21984,-3.35776,0.68709,-0.792682,0.758872
0.0066896,-0.780109,9.12829,-3.4283699999999997,1.5792,-0.799646,0.0373099
0.0066896,-0.7025939999999999,8.94393,-3.0331099999999998,-0.8238,-0.881843,0.323845
0.0066896,-0.567322,8.967089999999999,-3.19409,-0.44676099999999996,-0.9307040000000001,0.9072620000000001
0.0066896,-1.0602200000000002,9.274389999999999,-3.42005,0.25354,-0.17638900000000002,-0.720292
0.0066896,-0.9391809999999999,9.23873,-3.3196800000000004,0.41834,-0.635861,-1.21851
0.0066896,-0.773908,8.92943,-2.97709,-0.814608,-0.637407,0.213667
0.0066896,-0.982399,9.16475,-3.2845400000000002,1.0179799999999999,0.450137,-0.759571
0.0066896,-0.916897,9.45834,-3.3736599999999997,0.672208,-0.37392,-0.14696800000000002
0.0066896,-1.07019,9.21504,-3.16175,-0.27402600000000005,-0.06724839999999999,-0.83945
0.0066896,-0.759163,9.21466,-3.4966199999999996,0.768513,-0.738688,-0.75594
0.0066896,-0.647014,9.00318,-3.3575800000000005,-0.228198,-1.66638,0.33282399999999995
0.0066896,-1.07946,9.01783,-3.12315,0.019648,0.394158,-0.6317510000000001
0.0066896,-1.03736,9.26277,-3.13853,0.552892,-0.306504,-0.9052100000000001
0.0066896,-0.673975,9.20535,-3.43955,1.09466,-0.929716,0.780506
0.0066896,-0.5756359999999999,8.83257,-3.23068,0.0992408,-0.806825,0.955415
0.0066896,-0.8176760000000001,9.03262,-3.4591199999999995,0.8490479999999999,-1.5327899999999999,-0.208637
0.0066896,-0.72143,8.98922,-2.9817099999999996,-0.6080800000000001,0.36151300000000003,0.317947
0.0066896,-0.69813,9.41009,-3.1249700000000002,0.8456600000000001,-0.40991099999999997,0.133706
0.0066896,-0.5341199999999999,9.07886,-3.3364800000000003,0.49399399999999993,-0.760023,1.19013
0.0066896,-1.01787,9.03053,-2.92848,-0.280844,0.20455399999999999,-0.288466
0.0066896,-0.737859,9.341460000000001,-3.52664,0.694753,-0.93104,-0.16738
0.0066896,-0.8481540000000001,8.81916,-3.03162,-0.571063,0.207608,0.293017
0.0066896,-0.49574399999999996,9.06897,-3.16223,0.641641,-1.1025,0.648529
0.0066896,-0.778574,8.96386,-3.43612,0.9236209999999999,-1.3597700000000001,0.798115
0.0066896,-0.8436670000000001,9.07151,-2.99422,-0.742995,0.485421,-0.05980509999999999
0.0066896,-0.724273,8.92248,-3.4543199999999996,0.435105,-1.02001,1.14408
0.0066896,-1.0754299999999999,9.055060000000001,-3.15117,-0.361006,0.308131,-0.745574
0.0066896,-1.10348,9.29348,-3.1825799999999997,0.241864,0.337785,-0.512217
0.0066896,-0.951818,9.16676,-3.0356400000000003,0.40460300000000005,0.8417680000000001,-0.204631
0.0066896,-0.877792,9.40113,-3.08429,0.655841,-0.0775875,-0.43389099999999997
0.0066896,-1.01719,9.16897,-3.10703,-0.12526199999999998,0.254126,-0.976439
0.0066896,-0.555726,9.118030000000001,-3.45004,0.7932560000000001,-0.8413879999999999,0.896517
0.0066896,-0.90165,9.257660000000001,-3.11669,-0.0058959,-1.16119,-0.9671069999999999
0.0066896,-0.937469,9.19458,-2.9475700000000002,-0.111161,0.0808046,-0.663626
0.0066896,-1.14097,8.9586,-3.09167,-0.41574799999999995,-0.49415299999999995,-0.46774099999999996
0.0066896,-1.03883,9.26957,-3.1113,0.45250200000000007,0.698498,-0.0854733
0.0066896,-0.773651,8.87417,-3.10322,-0.665311,-0.263071,1.16194
0.0066896,-0.976864,9.134689999999999,-3.25809,1.49096,0.35128000000000004,-0.495303
0.0066896,-1.0047700000000002,9.22717,-3.3289199999999997,0.055008400000000006,0.27165,-1.05021
0.0066896,-0.716823,9.19467,-3.02204,-0.7643800000000001,-1.09401,-0.025326400000000002
0.0066896,-0.8999299999999999,9.19655,-3.09207,-0.362788,-0.0763147,-1.1606100000000001
0.0066896,-0.683974,8.70498,-3.11883,-0.10395599999999999,-0.5057510000000001,0.731896
0.0066896,-1.01851,9.02168,-2.97951,-0.783335,0.0979166,0.0323984
0.0066896,-0.9887020000000001,9.06671,-2.92902,-0.180579,0.548673,0.250585
0.0066896,-0.62668,8.843169999999999,-3.1181400000000004,-0.45052,-0.725062,0.9661049999999999
0.0066896,-0.991294,9.24414,-2.97943,-0.568465,-0.192745,-0.426443
0.0066896,-0.5877819999999999,9.31808,-3.4620800000000003,0.835685,-0.814434,0.381948
0.0066896,-0.745107,8.98446,-3.1439999999999997,-0.175217,0.8319190000000001,1.13819
0.0066896,-0.527958,8.78722,-3.27008,0.42319799999999996,-0.449729,0.854756
0.0066896,-1.01847,9.208260000000001,-3.3289,0.545068,0.720345,-0.633192
0.0066896,-0.584032,9.12616,-3.48766,0.863145,-1.07417,0.689557
0.0066896,-0.682267,8.80664,-3.0624,-0.709241,-0.663787,0.489666
0.0066896,-0.8005369999999999,8.75632,-3.0325599999999997,-0.589959,-0.451284,0.496775
0.0066896,-0.618621,9.0269,-3.60587,0.5913069999999999,-0.658233,0.758013
0.0066896,-1.03158,9.27309,-3.18424,0.26558400000000004,0.664308,-0.552702
0.0066896,-1.264,9.16973,-3.2518599999999998,0.362477,4.06802e-05,-0.330757
0.0066896,-0.569925,9.308769999999999,-3.12392,0.48466400000000004,-0.592224,0.9389379999999999
0.0066896,-0.533235,9.0971,-3.28936,0.897332,-1.20874,0.760575
0.0066896,-0.593422,8.8716,-3.3195699999999997,-0.256954,-0.10616099999999999,1.15953
0.0066896,-0.797377,8.82301,-3.17613,-1.0625799999999999,-0.243,0.107655
0.0066896,-1.0117,9.274189999999999,-3.16173,-0.204438,0.514019,-0.669458
0.0066896,-0.9920370000000001,8.96978,-3.3571400000000002,0.46654300000000004,-1.13635,-0.981231
0.0066896,-0.9825290000000001,9.37855,-3.15519,0.457557,0.0222946,-0.747466
0.0066896,-0.788172,9.05713,-3.0884400000000003,0.905292,1.03619,0.498724
0.0066896,-0.86319,9.207360000000001,-3.5074099999999997,1.4227100000000001,-0.546281,-0.226598
0.0066896,-0.515832,9.008,-3.3250300000000004,0.725954,-0.458708,1.1970299999999998
0.003364384,1.7742099999999998,-19.0256,6.8028,-0.31098400000000004,0.7173930000000001,-0.15266
0.003364384,1.7592400000000001,-19.0289,6.820130000000001,-0.47344899999999995,0.7094699999999999,-0.0887837
0.003364384,1.7348299999999999,-19.0866,6.79057,-0.379094,1.07213,-0.48139499999999996
0.003364384,1.7182400000000002,-19.0041,6.78378,-0.494766,0.6446390000000001,-0.124276
0.003364384,1.7595599999999998,-19.0868,6.77223,-0.34013499999999997,1.05162,-0.253552
0.003364384,1.7581799999999999,-19.0776,6.76072,-0.444858,0.6055020000000001,-0.308071
0.003364384,1.7774599999999998,-18.9958,6.790430000000001,-0.730075,0.699443,-0.43877200000000005
0.003364384,1.7237,-19.0206,6.81465,-0.794299,0.5742229999999999,-0.301766
0.003364384,1.73482,-19.0614,6.7906699999999995,-0.71865,1.2752,-0.323279
0.003364384,1.74342,-19.0025,6.807980000000001,-0.8310850000000001,0.665393,-0.551821
0.003364384,1.72375,-19.0392,6.83637,-0.349402,0.8382879999999999,0.030106900000000002
0.003364384,1.70323,-19.0646,6.811139999999999,-0.25961100000000004,1.06071,-0.067897
0.003364384,1.71921,-19.0897,6.828860000000001,-0.564542,0.704448,-0.177432
0.003364384,1.7135,-19.0401,6.80797,-0.15906800000000001,0.5653130000000001,-0.0675855
0.003364384,1.77817,-19.0619,6.74043,-0.43163599999999996,0.8678739999999999,-0.581684
0.003364384,1.7410700000000001,-19.0125,6.832669999999999,-0.5695680000000001,0.582904,-0.044759600000000004
0.003364384,1.77289,-19.0679,6.77533,-0.733923,0.8475889999999999,-0.0228952
0.003364384,1.7442400000000002,-19.0165,6.740189999999999,-0.632764,0.7982,-0.636203
0.003364384,1.75977,-19.0052,6.833480000000001,-0.153571,0.943783,-0.0671282
0.003364384,1.70675,-19.0153,6.7591600000000005,-0.25898499999999997,1.20005,-0.41322200000000003
0.003364384,1.7513599999999998,-19.0006,6.7692,-0.829435,0.601208,-0.293061
0.003364384,1.71714,-18.9996,6.8406899999999995,-0.327547,1.07229,-0.116525
0.003364384,1.71197,-19.0468,6.83523,-0.266098,0.800408,-0.810891
0.003364384,1.70623,-19.0624,6.779789999999999,-0.80678,0.523412,-0.361975
0.003364384,1.73532,-18.9971,6.76282,-0.262381,0.40922800000000004,-0.46229899999999996
0.003364384,1.7120400000000002,-19.0766,6.748530000000001,-0.548525,0.519073,-0.315693
0.003364384,1.7771099999999997,-19.018,6.860130000000001,-0.233614,0.788808,-0.6008560000000001
0.003364384,1.8055900000000003,-19.0731,6.77602,-0.222865,1.10917,-0.59124
0.003364384,1.78855,-19.0772,6.83551,-0.36891599999999997,0.8004859999999999,-0.770371
0.003364384,1.76132,-19.0237,6.74202,-0.815387,0.589326,-0.445538
0.003364384,1.7044599999999999,-19.0053,6.831739999999999,-0.692699,1.23789,-0.47049399999999997
0.003364384,1.67123,-19.0444,6.755739999999999,-0.302686,1.09728,-0.315868
0.003364384,1.7406700000000002,-19.0358,6.856739999999999,-0.697793,0.6114,-0.08219789999999999
0.003364384,1.7426099999999998,-19.1025,6.758030000000001,-0.484737,1.2412100000000001,-0.447797
0.003364384,1.7397200000000002,-19.0407,6.80475,-1.00383,1.19117,-0.30396
0.003364384,1.7429700000000001,-19.0368,6.815230000000001,-0.19839,0.8008350000000001,0.236569
0.003364384,1.73344,-19.0708,6.82515,-0.689353,0.9006780000000001,0.14264100000000002
0.003364384,1.6632200000000001,-19.022000000000002,6.76266,-0.600422,0.810584,-0.22169699999999998
0.003364384,1.8201599999999998,-19.004,6.8154,-0.172078,1.06554,-0.437014
0.003364384,1.77643,-19.0487,6.7617899999999995,-0.386815,0.374638,-0.058946000000000005
0.003364384,1.7907,-19.0098,6.76158,-0.643362,0.405231,-0.39129200000000003
0.003364384,1.76085,-18.9815,6.755780000000001,-0.125092,0.5542239999999999,-0.48226099999999994
0.003364384,1.7375,-18.9952,6.81272,0.041080599999999995,1.1271200000000001,-0.124348
0.003364384,1.7978299999999998,-19.0174,6.81008,-0.903119,0.573279,-0.452121
0.003364384,1.6863099999999998,-19.0862,6.79246,-0.196606,0.8716510000000001,0.0101771
0.003364384,1.79414,-18.9718,6.83283,-0.459452,0.744879,-0.672143
0.003364384,1.80093,-19.0064,6.76932,-0.294821,1.0675299999999999,0.0590148
0.003364384,1.70695,-19.0805,6.74867,-0.384646,0.673503,0.02967
0.003364384,1.79076,-19.0085,6.80893,-0.08782410000000002,0.773038,-0.85405
0.003364384,1.7792400000000002,-19.0327,6.8352,-0.793441,1.10438,-0.77987
0.003364384,1.7167700000000001,-19.0707,6.74017,-0.118442,1.20795,-0.409009
0.003364384,1.6969299999999998,-18.9824,6.842460000000001,-0.7169989999999999,0.962744,-0.549296
0.003364384,1.7195799999999999,-19.0146,6.86274,-0.603432,0.6509550000000001,-0.713492
0.003364384,1.76816,-18.9371,6.81388,-0.361561,0.800163,-0.44371000000000005
0.003364384,1.7488,-19.1365,6.780289999999999,-0.257917,0.825894,-0.555739
0.003364384,1.68425,-19.0678,6.767180000000001,-0.479756,0.5194989999999999,-0.735387
0.003364384,1.82464,-19.0093,6.73995,-0.31250900000000004,0.840458,-0.34424
0.003364384,1.7756900000000002,-19.031,6.83719,-0.609237,1.34091,-0.05524640000000001
0.003364384,1.7447,-19.0537,6.76532,-0.254941,0.300481,-0.0391061
0.003364384,1.76111,-19.0823,6.76289,-0.359038,0.7972819999999999,-0.9661200000000001
0.003364384,1.6908900000000002,-19.1227,6.76669,-0.474851,0.729784,-0.298969
0.003364384,1.6953799999999999,-19.0848,6.76319,-0.165555,0.723147,0.0126339
0.003364384,1.68345,-19.0394,6.78632,0.0699493,0.805922,-0.673805
0.003364384,1.6856099999999998,-19.073,6.82989,-0.491584,0.397231,-0.527914
0.003364384,1.72535,-19.0861,6.81768,-0.819786,0.5847829999999999,-0.7687350000000001
0.003364384,1.6971900000000002,-19.0068,6.7397800000000005,-0.35246700000000003,0.441303,-0.265887
0.003364384,1.8231,-19.0585,6.822539999999999,-0.281062,1.03128,-0.756663
0.003364384,1.7205400000000002,-19.0039,6.73043,-0.40031100000000003,0.414695,-0.341159
0.003364384,1.6877400000000002,-19.0518,6.778560000000001,-0.344537,1.4293,-0.52022
0.003364384,1.7083700000000002,-19.1277,6.779669999999999,-0.47750200000000004,0.655872,-0.620865
0.003364384,1.7153599999999998,-19.0403,6.829,-1.0311299999999999,0.606142,-0.25174
0.003364384,1.8329799999999998,-19.0459,6.807580000000001,-0.643173,0.8323809999999999,-0.743829
0.003364384,1.73645,-19.1247,6.78357,-0.254282,0.524598,-0.16835799999999998
0.003364384,1.73163,-19.0528,6.828010000000001,-0.243788,1.20995,0.186408
0.003364384,1.71012,-19.0215,6.794230000000001,-0.11266099999999998,1.0212299999999999,-0.9776520000000001
0.003364384,1.7901599999999998,-19.049,6.72067,-0.30552199999999996,1.1838899999999999,-0.43591599999999997
0.003364384,1.72491,-19.0328,6.81047,0.0218947,0.8245809999999999,0.192733
0.003364384,1.733,-18.9637,6.817589999999999,-0.78593,1.15255,-0.612201
0.003364384,1.81693,-19.0859,6.79392,-0.7600520000000001,0.7066180000000001,-0.07548869999999999
0.003364384,1.7992299999999999,-19.0597,6.848269999999999,-0.903682,1.01405,-0.448686
0.003364384,1.6845299999999999,-19.0623,6.80634,-0.598258,0.8941020000000001,-0.9540360000000001
0.003364384,1.79185,-19.0584,6.860289999999999,-0.646204,1.04005,-0.00804836
0.003364384,1.8239400000000001,-19.038,6.79462,-0.957466,0.826909,-0.24996300000000002
0.003364384,1.77971,-19.0251,6.71208,-0.233407,0.7171569999999999,-0.6093930000000001
0.003364384,1.82572,-19.0856,6.78216,-0.035846499999999996,0.765756,-0.275673
0.003364384,1.67695,-18.9693,6.79259,-0.6328739999999999,0.646216,-0.635202
0.003364384,1.8068799999999998,-19.0948,6.78463,-0.676453,1.18618,-0.08392419999999999
0.003364384,1.6858400000000002,-19.0432,6.74578,-0.893234,0.632692,-0.318213
0.003364384,1.7999,-19.0776,6.7556199999999995,-0.400425,0.9596979999999999,0.139695
0.003364384,1.6505299999999998,-18.9962,6.79563,-0.250852,0.603834,-0.474077
0.003364384,1.73587,-19.0066,6.83823,-0.288556,0.35922800000000005,0.034354199999999994
0.003364384,1.7601,-19.0079,6.79303,-0.192772,0.266169,-0.76275
0.003364384,1.683,-19.0244,6.79208,-0.138929,1.20755,-0.8229129999999999
0.003364384,1.7375200000000002,-19.0154,6.80122,-1.12287,1.12952,-0.5531229999999999
0.003364384,1.6699099999999998,-19.0094,6.76393,-0.7228899999999999,0.6041890000000001,-0.0804161
0.003364384,1.67292,-19.0879,6.83295,-0.632656,0.8606940000000001,-0.743175
0.003364384,1.7337,-19.1025,6.859039999999999,-0.364478,1.2686,-0.46106199999999997
0.003364384,1.8255099999999997,-19.0481,6.790839999999999,-0.420572,0.354177,-0.152979
